,cpd00001__91__c0__93__,cpd00002__91__c0__93__,cpd00003__91__c0__93__,cpd00004__91__c0__93__,cpd00007__91__c0__93__,cpd00008__91__c0__93__,cpd00009__91__c0__93__,cpd00010__91__c0__93__,cpd00011__91__c0__93__,cpd00012__91__c0__93__,cpd00013__91__c0__93__,cpd00020__91__c0__93__,cpd00022__91__c0__93__,cpd00023__91__c0__93__,cpd00024__91__c0__93__,cpd00029__91__c0__93__,cpd00032__91__c0__93__,cpd00033__91__c0__93__,cpd00036__91__c0__93__,cpd00039__91__e0__93__,cpd00042__91__c0__93__,cpd00051__91__c0__93__,cpd00054__91__c0__93__,cpd00056__91__c0__93__,cpd00060__91__e0__93__,cpd00064__91__c0__93__,cpd00065__91__e0__93__,cpd00066__91__c0__93__,cpd00067__91__c0__93__,cpd00067__91__e0__93__,cpd00069__91__e0__93__,cpd00084__91__c0__93__,cpd00102__91__c0__93__,cpd00107__91__e0__93__,cpd00119__91__e0__93__,cpd00129__91__e0__93__,cpd00156__91__c0__93__,cpd00322__91__e0__93__,cpdUS12__91__c0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00076__91__e0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1650/49,0,0,0,0,0,0,0,0,0,-6250/49,0,12000/49,0,0,0,0,-6000/49,0,6000/637,0,0,0,0,-825/49,825/49,1,0,825/49
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17/6,0,31/3,0,0,0,0,-25/12,0,0,1,0,-1,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225/4,0,0,0,0,0,0,0,0,0,-1875/8,0,1025/4,225/4,0,0,0,0,0,1025/104,0,0,-225/4,0,0,0,1,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51000/337,0,80000/337,0,0,0,0,0,0,39100/4381,1350/337,0,0,0,-675/337,675/337,1,0,675/337
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3975/34,-3375/34,5675/34,0,0,1125/34,0,-7925/136,0,0,0,0,0,1125/34,-1125/68,1125/68,1,0,1125/68
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8/19,0,1/3,0,0,10/57,0,-1/36,0,0,0,0,-193/684,0,-41/1368,41/1368,0,0,41/1368
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2483/127,0,0,0,0,0,0,0,0,0,-4810/127,0,6734/127,0,0,0,0,0,0,1,91/127,0,-2574/127,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85/72864,0,0,0,0,0,0,0,0,0,-29/2112,-31/4554,17/2277,1/253,0,11/2208,0,0,0,0,0,0,-217/24288,5/2277,0,0,0,1/4554,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100/759,0,0,0,0,0,0,0,0,0,-1/6,-31/253,7/33,0,0,0,0,0,0,31/19734,0,0,-1/11,31/759,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1425/8,0,650,0,0,225/4,0,-325/2,0,0,225/4,0,0,0,-225/8,225/8,1,0,225/8
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,8/5,0,0,4/5,0,-1/15,0,1/195,0,0,-4/3,0,-2/15,2/15,0,0,2/15
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1091/12,-4,1529/18,0,1493/18,0,0,0,0,0,0,0,-1241/18,1,-7,7,0,1,7
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1599/17,0,26,104/17,0,988/17,0,0,0,1,0,0,-988/17,0,-52/17,52/17,0,0,52/17
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-195/14,0,103/14,0,109/42,293/42,0,0,0,0,0,0,-131/14,0,-1,1,0,0,1
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3655/2,-1455,865,0,0,770,0,0,0,485/26,0,0,-1055,485,0,0,1,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-421/462,-101/231,442/693,2/9,0,83/231,0,0,0,0,0,0,-403/693,95/693,0,0,0,2/77,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1930/3,0,0,0,0,0,0,0,0,0,-832,-1333/3,2914/3,637/2,0,0,0,0,0,0,0,0,-500,430/3,0,0,0,43/3,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-248/3,-38,976/3,0,7,0,0,0,0,0,101/3,0,-28,38/3,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,-692/3,0,1118/3,0,0,0,0,0,0,0,0,0,0,0,-71/2,71/2,0,0,71/2
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29/24,0,0,0,0,0,0,0,0,0,-1/3,0,15/16,0,0,0,0,0,-29/48,71/3744,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3198/151,0,0,0,0,0,0,0,0,0,-5941/151,-52/151,8294/151,0,0,0,0,0,0,1,0,0,-3198/151,0,0,0,0,52/151,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1521/46,0,0,0,0,0,0,0,0,0,-6851/92,-78,78,0,0,325/46,0,0,0,1,0,0,0,26,-325/92,325/92,0,0,325/92
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-227,0,521/2,0,0,67,0,-263/4,-67/2,263/52,0,0,0,0,-67/2,67/2,0,0,67/2
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95/12,0,389/18,1/2,29/18,0,0,-8,0,8/13,2,0,-65/18,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5450/29,0,51500/87,0,0,0,0,-850/3,0,850/39,3850/87,0,0,0,-275/29,275/29,1,0,275/29
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8850/29,0,52300/29,0,0,0,0,-425,0,0,5250/29,0,0,0,-1125/29,1125/29,1,0,1125/29
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75/11,-10/9,2117/99,0,0,17/11,0,-5/9,0,0,0,0,-34/11,0,0,0,0,10/9,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9600/19,-4500/19,75800/19,0,0,0,0,-21200/19,0,0,0,0,0,0,0,0,1,4500/19,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/82,0,56/369,67/5904,0,0,0,-1/18,0,1/234,67/5904,0,0,0,-67/11808,67/11808,0,0,67/11808
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137/28,-1,395/14,19/14,0,0,0,-55/8,0,0,19/14,0,-19/14,0,0,0,0,1,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101/627,0,0,0,0,0,0,0,0,0,-7/33,-4/19,8/33,0,1/33,0,0,0,0,0,0,0,-4/33,4/57,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2700/19,-450/19,3650/19,0,0,150/19,0,0,0,1825/247,0,0,0,150/19,-75/19,75/19,1,0,75/19
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4748/71,0,0,0,0,0,0,0,0,0,-1706/71,-2,4952/71,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2239/31,0,0,0,0,0,0,0,0,0,-747/62,-2,2392/31,0,0,0,0,-1,-1043/31,0,0,0,-153/31,0,0,0,0,2,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-975,0,2650/3,0,2650/3,0,0,0,0,0,0,0,-2050/3,0,-100,100,1,0,100
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/23,0,2/9,0,0,4/621,0,0,0,0,16/621,0,-4/621,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3211/86,0,0,0,0,0,0,0,0,0,-5733/86,-7683/86,2704/43,325/43,0,0,0,0,0,1,0,0,-325/43,2561/86,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67/563,-32/1689,1/3,0,0,34/563,0,-16/1689,-17/563,0,0,0,-34/563,0,0,0,0,32/1689,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2509/113,0,4394/113,65/113,0,0,0,0,0,1,260/113,0,-260/113,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-377/8,-39/4,221/4,0,117/4,0,0,0,0,1,13/4,0,-117/4,13/4,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2250/19,0,0,0,0,0,0,0,0,0,-150,-6750/19,200,0,0,0,0,-50,0,0,0,0,0,2250/19,0,0,1,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,-83,-124/9,2698/9,0,0,0,0,-62/9,0,0,0,0,-34,0,0,0,0,124/9,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60/7,0,0,0,0,0,0,0,0,0,-110/7,0,20,0,0,0,0,-1,0,44/91,0,0,-60/7,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85/66,-71/66,4/9,0,0,7/11,0,0,0,0,0,0,-53/66,71/198,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-269/152,0,2,0,0,41/38,0,0,-41/76,0,0,0,-41/76,0,-41/152,41/152,1/100,0,41/152
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1093/12,-4,1513/18,0,1477/18,1,0,0,0,0,0,0,-1243/18,1,-7,7,0,1,7
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,700,125/2,0,0,0,-175,0,0,125/2,0,0,0,-125/4,125/4,1,0,125/4
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-775/6,0,1373/3,0,0,0,0,-1139/12,0,0,73/2,0,0,0,-73/4,73/4,0,0,73/4
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-367/99,0,0,0,0,0,0,0,0,0,-87/11,-32/9,2152/99,0,31/33,0,0,0,0,0,0,0,-124/33,8/9,0,0,0,8/9,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-571/39,0,152/13,0,0,232/39,0,0,-2/39,0,0,0,-382/39,0,-1,1,0,0,1
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-511/396,-25/22,4/9,1/18,0,119/198,0,0,0,0,0,0,-163/198,25/66,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1193/2,-414,138,0,0,397,0,0,-130,69/13,1,0,-397,138,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/2,-1/3,31/27,0,7/27,0,0,0,0,0,1/9,0,-7/27,1/9,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1/12,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7033/301,-2145/301,12038/301,0,0,0,0,0,0,1,715/301,0,0,715/301,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350/3,0,164,0,142/3,0,0,0,0,0,0,0,0,0,-71/3,71/3,0,0,71/3
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101/396,-25/154,53/693,19/462,0,17/154,0,0,0,25/18018,0,0,-1/6,25/462,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153/44,0,0,0,0,0,0,0,0,0,-489/44,-2,454/11,0,51/44,0,0,-1,0,0,0,0,-51/11,0,0,0,0,2,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3/352,0,0,0,0,0,0,0,0,0,-107/6336,0,2/99,1/99,0,1/3168,0,0,0,0,1/792,0,-1/96,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47/1980,0,73/1485,13/1485,0,1/270,0,-3/220,0,17/19305,1/198,0,-37/2970,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1674/43,0,0,0,0,0,0,0,0,0,-285/43,-1,1714/43,63/86,0,0,0,0,-18,0,0,0,-126/43,0,0,0,0,1,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,200,0,0,0,0,0,0,100/13,0,0,0,0,0,0,1,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25/32,0,0,0,0,0,0,0,0,0,-367/192,-1/18,17/9,1,0,7/32,0,0,0,0,0,0,-39/32,0,0,0,0,1/18,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7985/80256,-1/528,2/33,0,0,559/6688,0,-1/1056,-559/13376,0,0,0,-263/3648,0,-461/80256,461/80256,0,1/528,461/80256
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28912/1087,0,0,0,0,0,0,0,0,0,-58461/1087,-87386/1087,67886/1087,0,0,0,0,0,0,1,0,0,0,28912/1087,0,0,0,650/1087,0
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43/7,0,0,0,0,0,0,0,0,0,-37/3,0,344/21,0,85/21,0,0,-85/42,0,85/546,0,0,-172/21,0,-1,1,0,0,1
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,26,0,0,52,0,0,0,1,0,0,-52,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-450/13,0,0,0,0,0,0,0,0,0,-2400/13,0,3500/13,0,0,0,0,0,0,1450/169,0,0,-300/13,0,-75/13,75/13,1,0,75/13
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/69,0,16/69,0,1/138,0,0,-1/12,0,7/1196,1/46,0,-2/69,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-870/71,0,0,0,0,0,0,0,0,0,-1288/213,0,3232/213,0,0,0,0,0,-364/71,0,0,0,0,0,-1,1,0,0,1
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,214/9,0,0,71/36,0,0,-71/36,0,71/36,0,0,0,-71/72,71/72,0,0,71/72
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19200/7,0,0,0,0,0,0,0,0,0,-2800/3,-4100/63,164600/63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4100/63,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14/3,0,0,0,0,0,0,0,0,0,-1544/165,0,808/55,0,0,0,0,0,-4/3,404/2145,0,0,0,0,-1,1,0,0,1
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-422/43,0,0,0,0,0,0,0,0,0,-502/43,0,672/43,170/43,0,0,0,0,0,0,0,0,-336/43,0,-1,1,0,0,1
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-717/23,-330/23,416/23,0,98/23,266/23,0,0,0,55/299,0,0,-474/23,110/23,-1,1,0,0,1
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-179/132,-91/66,4/9,1/9,0,113/198,0,0,0,0,0,0,-15/22,91/198,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-497/13938,0,0,0,0,0,0,0,0,0,-14/303,0,2/23,0,0,0,0,0,-71/6969,0,0,0,0,0,-71/9292,71/9292,0,0,71/9292
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2175/19,0,3350/19,0,0,900/19,0,-2125/38,0,0,0,0,0,0,-450/19,450/19,1,0,450/19
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139/3762,0,0,0,0,0,0,0,0,0,-5/132,-2/57,1/22,0,1/198,0,0,0,0,0,0,0,-2/99,2/171,0,0,0,0,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25/36,0,0,0,0,0,0,0,0,0,-32/9,0,179/18,0,0,0,0,-125/36,0,125/468,29/36,0,-3/2,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6810/29,0,31220/29,0,0,0,0,0,0,0,2870/29,0,0,0,-615/29,615/29,1,0,615/29
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-389/6006,-8/9009,38/693,0,0,233/9009,0,0,0,0,0,0,-43/1001,2/9009,-1/234,1/234,0,2/9009,1/234
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2977/25,-78,676/25,0,26/25,2002/25,0,0,-676/25,1,0,0,-2002/25,26,-13/25,13/25,0,0,13/25
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/69,0,1/11,0,0,2/759,0,0,-5/759,0,8/759,0,-2/759,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-614/51,0,1708/153,0,1708/153,0,0,0,0,0,4/17,0,-1402/153,0,-1,1,0,0,1
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16107/124,-6435/62,1352/31,533/31,0,3211/62,0,0,0,1,0,0,-4277/62,2145/62,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19/78,-1/13,85/117,2/39,7/117,0,0,0,0,0,1/13,0,-1/9,1/39,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9475/4896,-1/9,17/18,499/2448,0,335/272,0,0,0,0,0,0,-335/272,1/36,-499/4896,499/4896,0,1/36,499/4896
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5400/47,0,8575/47,825/47,0,825/47,0,-10225/94,0,10225/1222,0,0,0,0,-825/47,825/47,1,0,825/47
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-870/71,0,0,0,0,0,0,0,0,0,-1834/213,0,3232/213,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-463/22,-177/11,8,1,0,103/11,0,0,0,2/13,0,0,-147/11,59/11,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,-871/9,-78,2522/27,0,884/27,0,0,0,0,1,0,0,-1586/27,26,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-103/18,0,151/27,0,115/27,0,0,0,0,0,0,0,-115/27,0,-1/2,1/2,0,0,1/2
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-807/68,0,164/17,0,109/34,123/34,0,0,0,0,0,0,-287/34,0,-1,1,0,0,1
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293/22,0,0,0,0,0,0,0,0,0,-571/44,0,413/22,0,85/22,0,0,0,0,0,0,0,-82/11,0,-1,1,0,0,1
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71/57,0,0,0,0,0,0,0,0,0,-2,-71/19,2,0,0,0,0,0,0,0,0,0,0,71/57,0,0,0,0,0
