M_ac_e,M_acald_e,M_akg_e,M_co2_e,M_etoh_e,M_for_e,M_fru_e,M_fum_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_h2o_e,M_h_e,M_lac__D_e,M_mal__L_e,M_nh4_e,M_o2_e,M_pi_e,M_pyr_e,M_succ_e,objective
7.440626670653582853e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,0.000000000000000000e+00,5.036403258397441185e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.806457897264432511e+00,0.000000000000000000e+00,2.980273828616993192e+00,9.785472222977320556e+00,1.719402687543606945e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.462536584481837210e+00,-5.538838448364911571e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.633176575058218560e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.983454299979158897e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.655023060682668579e+00,2.243592392240012501e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-6.339753173675482856e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.674867027301311317e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.845698596942242808e+00,-1.473493741966300163e+01,0.000000000000000000e+00,6.157765359657332738e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.114431340263835324e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.118586534839558944e+01,6.401716833198062773e+01,1.421649340411403095e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.424924954079274819e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.492399488949900821e+01,2.368045097452904457e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.640476481728146751e+01,0.000000000000000000e+00,6.147762796640117600e+00,0.000000000000000000e+00,4.272561638622339331e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.630025552504960729e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.483132628374154161e-01,2.718351591594856953e-01
4.043080209494296362e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,3.824924565743333282e+00,9.180071537952718685e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.388155122733574665e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.867616504018629797e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.295611108090720442e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.727067564160127411e+00,1.167943360801182529e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.513118221110718409e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.561059332241617525e+00,3.051955197816320009e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.253326934271195903e+01,2.718351591594856953e-01
0.000000000000000000e+00,1.291398229446996671e-01,3.689537064723951598e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.133258125605966171e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.903312764472956609e+00,0.000000000000000000e+00,2.514475222225242505e-03,9.364259113273710966e+00,1.797037449823760369e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.484777231087068827e+00,-5.878584826161415755e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.660912822464457150e+00,0.000000000000000000e+00,1.418058009622964555e+01,1.964033490091608414e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.383071465463343053e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.851061516296517606e+00,3.447024764182999235e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.753690162285590132e-02,2.718351591594856953e-01
4.492990050833174820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.805056813548264749e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.623032026712334819e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.824924565743333282e+00,1.944059722184467276e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.510644045450838746e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.711261554569468046e+00,0.000000000000000000e+00,9.293233986883862874e-02,5.137985146998913066e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.908039785865903504e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.309746802651455155e+00,1.801352154887713297e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.873053160695804742e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.681876749938837179e+01,1.296626525674830832e+00,0.000000000000000000e+00,4.573409084731019369e+00,2.400086987250930903e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.413940613078895581e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.204713621659825407e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
1.782314404545083830e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.980156033381357483e+00,4.588849321771277801e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.082156400358822346e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.557334792182020777e+01,1.374917090276456300e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
3.044153443533659242e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.623739364449397815e+00,9.754132512226403762e+00,1.566829438264999652e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.242781129038503352e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.150237114395648241e+00,2.416546111892294135e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.894854160437111190e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.916015812221994796e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.742394696066831727e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.981759145464716099e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.812187657825347742e+00,1.802743961325010247e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.972944532751129465e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
1.079408486693668934e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.099192649577296343e+01,0.000000000000000000e+00,1.178554924293908179e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.287620626851876970e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.815070541223801959e+00,4.968632940984586810e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.082684100361540835e+01,2.718351591594856953e-01
0.000000000000000000e+00,4.373933047000298835e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.035695241072480322e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.341182233760114606e+01,2.441544793903643651e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.214598001105462899e+00,-1.000000000000000000e+00,3.900897962142423570e+00,7.530768342077363897e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.220643501780520168e+00,8.055520632288580174e+00,1.670761070486856781e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.374029888275750011e+00,0.000000000000000000e+00,1.927360548563351150e+00,0.000000000000000000e+00,2.601534509473455259e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.409623304428194945e+00,-3.168339868703617945e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.617232083797718545e+01,0.000000000000000000e+00,1.844768532361975799e+00,3.824924565743333282e+00,2.130931216643560688e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.245277543697501876e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.676232545917488892e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.740710033435724835e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.757803723635940507e+00,-9.422807349158354384e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.908289834439744581e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.203150063754827492e+01,5.312868297129736561e+01,1.424297321917942405e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.395854450605338926e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.492399488949900821e+01,2.572970524007575222e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.435551055173476165e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.197017062186823466e+00,4.067636212067668566e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,4.746821793930826594e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.992278975362673421e+01,0.000000000000000000e+00,2.932829532171691289e-01,2.385625356783646289e+00,2.540279627767055359e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.372162267467674290e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.108018231078007787e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-3.894854160437111190e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.121863701851197465e-01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.932829532171691289e-01,0.000000000000000000e+00,2.870008426889933961e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.880491070215022376e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.273438986598526501e+00,2.317354636148639457e+01,1.485052464185717724e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-1.414018539157854581e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.175842613483627730e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.742696695390581141e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533406275767707783e+01,2.380914151436346771e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-6.362684734643578643e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.002221497328464217e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,1.418608747655421709e+01,2.204016817535179840e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.281820344143311452e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.090155942769637676e+00,3.403519540417357803e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.271006968041246576e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.936185790270113571e+01,0.000000000000000000e+00,4.054693234022888615e-01,2.609998097153885865e+00,2.517842353730031490e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.360943630449162356e+01,0.000000000000000000e+00,1.121863701851197465e-01,0.000000000000000000e+00,3.085580957040983563e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.594449126049963361e+00,-4.455786011362709576e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
1.077881808661703822e+01,0.000000000000000000e+00,1.068674622375658106e-01,-1.129726210216600890e+01,0.000000000000000000e+00,1.219775231156969220e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.296780695043668352e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.708203078986236134e+00,5.026646706199265680e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.081157422329575546e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.801420532874578928e+00,0.000000000000000000e+00,4.398635258055705322e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.168689896922696647e+00,0.000000000000000000e+00,2.448800494998880417e+00,9.679177556253696579e+00,1.474924954079274819e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.931063250863723990e+00,-5.910869781897591047e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.272872828098859088e+01,0.000000000000000000e+00,6.833197003882300002e+00,2.330612592887309376e+01,3.443855907595816035e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.315459759747144020e+00,-6.932117818300437051e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.659575887727136490e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.896992597022499005e+00,1.103946140393798458e+01,1.889037794148295291e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.966043258034994423e+01,0.000000000000000000e+00,1.877936952365419021e+00,3.532706300232872021e+00,5.956552586511539715e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.360199708230262594e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.573313036308116075e+01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.623739364449397815e+00,4.603895397830755520e+00,7.473903824720689038e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.068036376074880778e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.077181816946203696e+01,7.844901052002065889e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-1.442527251474705841e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.914291805028378146e+00,0.000000000000000000e+00,1.194071704392140809e+01,4.707914552194496949e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.793713025053186527e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.841495780116831682e+00,4.193645781619078861e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.197347318060012533e+01,2.718351591594856953e-01
